Function,Threads,Time(s),FLOP/s,Memory(Bytes)
compute_attention_weights_omp,478,0.026701,20263875988.73,2164260864
compute_attention_weights_omp,479,0.025191,21478657552.95,2164260864
compute_attention_weights_omp,480,0.039968,13537455706.52,2164260864
compute_attention_weights_omp,481,0.026844,20155890291.76,2164260864
compute_attention_weights_omp,482,0.027074,19984606847.04,2164260864
compute_attention_weights_omp,483,0.029703,18215904254.43,2164260864
compute_attention_weights_omp,484,0.026274,20593206955.74,2164260864
compute_attention_weights_omp,485,0.026881,20128180791.77,2164260864
compute_attention_weights_omp,486,0.023572,22953756521.12,2164260864
compute_attention_weights_omp,487,0.023506,23018247098.92,2164260864
compute_attention_weights_omp,488,0.026162,20681223341.68,2164260864
compute_attention_weights_omp,489,0.027262,19846884426.34,2164260864
compute_attention_weights_omp,490,0.027374,19765640375.64,2164260864
compute_attention_weights_omp,491,0.033504,16149267749.24,2164260864
compute_attention_weights_omp,492,0.026751,20225949624.16,2164260864
compute_attention_weights_omp,493,0.030171,17933336492.10,2164260864
compute_attention_weights_omp,494,0.026898,20115335180.51,2164260864
compute_attention_weights_omp,495,0.033803,16006432499.15,2164260864
compute_attention_weights_omp,496,0.030190,17922006536.81,2164260864
compute_attention_weights_omp,497,0.037143,14567087533.33,2164260864
compute_attention_weights_omp,498,0.023645,22882933024.08,2164260864
compute_attention_weights_omp,499,0.027083,19977921561.07,2164260864
compute_attention_weights_omp,500,0.025655,21090023695.27,2164260864
